source,target,tweet_id,type,weight
#coronavirus,#global,1233116956632338433,cooccur,1
#coronavirus,#covidー19,1233312018523926528,cooccur,1
#coronavirus,#covid,1233312018523926528,cooccur,1
#coronavirus,#duterte,1230737929699377153,cooccur,1
#coronavirus,#covid2019,1233312018523926528,cooccur,1
#coronavirus,#experts,1232000806674731008,cooccur,1
#coronavirus,#threadscriptor,1232000806674731008,cooccur,1
#coronavirus,#covid19,1232000806674731008,cooccur,1
#coronavirus,#politics,1230737929699377153,cooccur,1
#coronavirus,#health,1230737929699377153,cooccur,1
#inflation,#housing,1224721036706484227,cooccur,1
#inflation,#investments,1224721036706484227,cooccur,1
#inflation,#education,1224721036706484227,cooccur,1
#inflation,#finance,1232070320896593921,cooccur,1
#inflation,#healthcare,1224721036706484227,cooccur,1
#inflation,#economy,1232070320896593921,cooccur,1
#inflation,#wage,1232070320896593921,cooccur,1
#politica,#semiotics,1228019568892882950,cooccur,1
#politica,#semiotica,1228019568892882950,cooccur,1
#craftcannabis,#people,1224385074562502658,cooccur,1
#borisjohnson,#populists,1226871105111175170,cooccur,1
#mbs,#chainsaw_prince,1226572857066565632,cooccur,1
#mbs,#jamalkhashoggi,1226572857066565632,cooccur,1
#globalcrisis,#ourfutureonearth,1233056951153590273,cooccur,1
#china,#donaldtrump,1225481420522565634,cooccur,1
#china,#nationalconservatism,1225481420522565634,cooccur,1
#china,#politicsideas,1225482239452106752,cooccur,1
#thuringia,#afd,1225053464981577729,cooccur,1
#thuringia,#cdu,1225053464981577729,cooccur,1
#thuringia,#rightwing,1231195845804118017,cooccur,1
#thuringia,#farright,1231195845804118017,cooccur,1
#holocaustremembrance,#farright,1226413670235869184,cooccur,1
#holocaustremembrance,#auschwitz,1226413670235869184,cooccur,1
#altnews,#berniesanders,1231417079783469056,cooccur,1
#altnews,#nevadacaucus,1231417079783469056,cooccur,1
#altnews,#bernie2020,1231417079783469056,cooccur,1
#altnews,#berniewon,1231417079783469056,cooccur,1
#altnews,#nvcaucus,1231417079783469056,cooccur,1
#altnews,#nvcaucus2020,1231417079783469056,cooccur,1
#altnews,#nvdemscaucus,1231417079783469056,cooccur,1
#interdependence,#global,1233116956632338433,cooccur,1
#liberalpopulism,#cartelparty,1232360839291834368,cooccur,1
#firstview,#apsr,1224650078557822976,cooccur,1
#factcheck,#transperancy,1233466875167825921,cooccur,1
#neverbernie,#nevertrump,1231727247305785344,cooccur,1
#neverbernie,#tiredofcults,1231727247305785344,cooccur,1
#neverbernie,#charactermatters,1231727247305785344,cooccur,1
#illiberalism,#academictwitter,1233465303583117314,cooccur,1
#illiberalism,#slovakia,1233465303583117314,cooccur,1
#lists,#exclusivity,1228456219121201152,cooccur,1
#lists,#purity,1228456219121201152,cooccur,1
#lists,#dogma,1228456219121201152,cooccur,1
#lists,#cantmakethisup,1228456219121201152,cooccur,1
#monaazura,#throwbackphoto,1229306262258667521,cooccur,1
#monaazura,#photooftheday,1229306262258667521,cooccur,1
#monaazura,#mybloglover,1229306262258667521,cooccur,1
#monaazura,#picoftheday,1229306262258667521,cooccur,1
#monaazura,#jeramipadi,1229306262258667521,cooccur,1
#monaazura,#jeramigulung,1229306262258667521,cooccur,1
#monaazura,#jeramigulungviral,1229306262258667521,cooccur,1
#monaazura,#pestaangintimurperlis,1229306262258667521,cooccur,1
#monaazura,#mydailyjournal,1229306262258667521,cooccur,1
#monaazura,#mypersonalblog,1229306262258667521,cooccur,1
#monaazura,#mypics,1229306262258667521,cooccur,1
#gender,#feminist,1232235120486240256,cooccur,1
#gender,#feministpolitics,1225719910959022080,cooccur,1
#辻本,#八ッ場ダム,1227793571505307649,cooccur,1
#辻本,#さかなクン,1227793571505307649,cooccur,1
#辻本,#partisanship,1227793571505307649,cooccur,1
#辻本,#国会,1227793571505307649,cooccur,1
#辻本,#反グレjapan,1227793571505307649,cooccur,1
#辻本,#ひるおび,1227793571505307649,cooccur,1
#science,#interdependence,1233116956632338433,cooccur,1
#science,#global,1233116956632338433,cooccur,1
#wage,#finance,1232070320896593921,cooccur,1
#wage,#economy,1232070320896593921,cooccur,1
#risers,#seculartalk,1228630845604401158,cooccur,1
#risers,#democraticdebate,1228630845604401158,cooccur,1
#risers,#authoritarianism,1228630845604401158,cooccur,1
#risers,#tytlive,1228630845604401158,cooccur,1
#neuronalnetworks,#technopolitics,1226931101702270977,cooccur,1
#neuronalnetworks,#bigdata,1226931101702270977,cooccur,1
#neuronalnetworks,#smartcity,1226931101702270977,cooccur,1
#neuronalnetworks,#industry,1226931101702270977,cooccur,1
#neuronalnetworks,#academicchatter,1226931101702270977,cooccur,1
#neuronalnetworks,#cooperatives,1226931101702270977,cooccur,1
#neuronalnetworks,#iot,1226931101702270977,cooccur,1
#neuronalnetworks,#independence,1226931101702270977,cooccur,1
#neuronalnetworks,#sovereignty,1226931101702270977,cooccur,1
#covid19italy,#covid,1233312018523926528,cooccur,1
#fyi,#farright,1233376875075993601,cooccur,1
#fyi,#fascism,1233376875075993601,cooccur,1
#2ndamendment,#revolucionviva,1228692968888033281,cooccur,1
#2ndamendment,#corporateaccountability,1228692968888033281,cooccur,1
#durhamnh,#portsmouthnh,1227029635227099137,cooccur,1
#durhamnh,#somersworthnh,1227029635227099137,cooccur,1
#durhamnh,#rochesternh,1227029635227099137,cooccur,1
#tsipras,#leftwing,1227611773991297024,cooccur,1
#usforeignpolicy,#nationalsecurity,1228682893146365952,cooccur,1
#basicrights,#separatism,1223484208498253831,cooccur,1
#basicrights,#nationalism,1223484208498253831,cooccur,1
#basicrights,#selfrule,1223484208498253831,cooccur,1
#basicrights,#humanrights,1223484208498253831,cooccur,1
#annegretkrampkarrenbauer,#cdu,1226875533352472576,cooccur,1
#annegretkrampkarrenbauer,#nationalism,1226875533352472576,cooccur,1
#annegretkrampkarrenbauer,#merkel,1226875533352472576,cooccur,1
#realignment,#newcoalition,1229843836639174656,cooccur,1
#realignment,#podcast,1229843836639174656,cooccur,1
#realignment,#bernie2020,1229843836639174656,cooccur,1
#marketeconomy,#sustainable,1232747543227817985,cooccur,1
#marketeconomy,#globalgrowth,1232747543227817985,cooccur,1
#marketeconomy,#future,1232747543227817985,cooccur,1
#qanon,#kag2020,1224519426617135106,cooccur,1
#radicalism,#extremism,1227240801257738240,cooccur,1
#radicalism,#ecprgc20,1227237841547083776,cooccur,1
#radicalism,#socialmovements,1224271646502146049,cooccur,1
#racism,#stevebannon,1230776308751372289,cooccur,1
#racism,#matthewelliott,1230776308751372289,cooccur,1
#racism,#democracy,1228586920701071360,cooccur,1
#racism,#farage,1230776308751372289,cooccur,1
#racism,#arronbanks,1230776308751372289,cooccur,1
#racism,#hate,1230233971486810113,cooccur,1
#racism,#borisjohnon,1230776308751372289,cooccur,1
#racism,#debt,1230850519519973377,cooccur,1
#racism,#voteleave,1230776308751372289,cooccur,1
#racism,#hongkong,1228586920701071360,cooccur,1
#racism,#tuftonstreet,1230776308751372289,cooccur,1
#racism,#gove,1230776308751372289,cooccur,1
#racism,#taxpayeralliance,1230776308751372289,cooccur,1
#racism,#ukip,1230776308751372289,cooccur,1
#racism,#russia,1230776308751372289,cooccur,1
#racism,#brexitcentral,1230776308751372289,cooccur,1
#racism,#politics,1230737929699377153,cooccur,1
#racism,#israel,1230233971486810113,cooccur,1
#mht,#keenenh,1227029635227099137,cooccur,1
#mht,#durhamnh,1227029635227099137,cooccur,1
#mht,#somersworthnh,1227029635227099137,cooccur,1
#mht,#unh,1227029635227099137,cooccur,1
#mht,#portsmouthnh,1227029635227099137,cooccur,1
#mht,#rochesternh,1227029635227099137,cooccur,1
#neonazis,#whitenationalist,1226471863607603202,cooccur,1
#neonazis,#racistbastards,1226471863607603202,cooccur,1
#effmob,#vbsbankheist,1233272320304787456,cooccur,1
#effmob,#southafricans,1233272320304787456,cooccur,1
#effmob,#corruption,1233272320304787456,cooccur,1
#cantblameme,#cpac2020,1228794844425801728,cooccur,1
#jeramipadi,#throwbackphoto,1229306262258667521,cooccur,1
#jeramipadi,#photooftheday,1229306262258667521,cooccur,1
#jeramipadi,#mybloglover,1229306262258667521,cooccur,1
#jeramipadi,#picoftheday,1229306262258667521,cooccur,1
#jeramipadi,#jeramigulungviral,1229306262258667521,cooccur,1
#jeramipadi,#pestaangintimurperlis,1229306262258667521,cooccur,1
#jeramipadi,#mydailyjournal,1229306262258667521,cooccur,1
#jeramipadi,#mypersonalblog,1229306262258667521,cooccur,1
#jeramipadi,#mypics,1229306262258667521,cooccur,1
#icymi,#thread,1232000806674731008,cooccur,1
#icymi,#coronavirus,1232000806674731008,cooccur,1
#icymi,#threadscriptor,1232000806674731008,cooccur,1
#icymi,#covid19,1232000806674731008,cooccur,1
#icymi,#experts,1232000806674731008,cooccur,1
#whitenationalist,#racistbastards,1226471863607603202,cooccur,1
#bonds,#vix,1228638397041979392,cooccur,1
#bonds,#trader,1228638397041979392,cooccur,1
#bonds,#50cent,1228638397041979392,cooccur,1
#bonds,#viruses,1228638397041979392,cooccur,1
#bonds,#tradewars,1228638397041979392,cooccur,1
#bonds,#long,1228638397041979392,cooccur,1
#isitok,#fascism,1225906440478633984,cooccur,1
#europe,#disintegration,1231890461477998592,cooccur,1
#europe,#integration,1231890461477998592,cooccur,1
#crisis,#politics,1230737929699377153,cooccur,1
#crisis,#racism,1230737929699377153,cooccur,1
#メディア,#プロフェッショナリズム,1232917751049543680,cooccur,1
#メディア,#バイキング,1232917751049543680,cooccur,1
#メディア,#安藤アナ,1232917751049543680,cooccur,1
#メディア,#グッデイ,1232917751049543680,cooccur,1
#justtransition,#cohesion,1230439382953361416,cooccur,1
#justtransition,#eescplenary,1230439382953361416,cooccur,1
#justtransition,#euco,1230439382953361416,cooccur,1
#justtransition,#eubudget,1230439382953361416,cooccur,1
#investments,#education,1224721036706484227,cooccur,1
#investments,#healthcare,1224721036706484227,cooccur,1
#investments,#housing,1224721036706484227,cooccur,1
#wwg1wga,#qanon,1224519426617135106,cooccur,1
#wwg1wga,#kag2020,1224519426617135106,cooccur,1
#brexitday,#brexit,1223423647781548032,cooccur,1
#brexitday,#brexitparty,1223721636744040448,cooccur,1
#industry,#academicchatter,1226931101702270977,cooccur,1
#industry,#sovereignty,1226931101702270977,cooccur,1
#industry,#independence,1226931101702270977,cooccur,1
#thewealthparadox,#brexit,1229024011268579329,cooccur,1
#thewealthparadox,#trump,1229024011268579329,cooccur,1
